Timestamp,Humidity,Temperature,Soil Moisture
2025-02-16 10:11:37,39.00,22.00,635
2025-02-16 10:11:39,39.00,22.00,635
2025-02-16 10:11:42,39.00,22.00,632
2025-02-16 10:11:44,40.00,22.00,632
2025-02-16 10:11:47,40.00,22.00,637
2025-02-16 10:11:49,40.00,22.00,634
2025-02-16 10:11:52,40.00,22.00,634
2025-02-16 10:11:54,40.00,22.00,638
2025-02-16 10:11:57,40.00,22.00,637
2025-02-16 10:11:59,39.00,22.00,634
2025-02-16 10:12:02,39.00,22.00,634
2025-02-16 10:12:04,40.00,22.00,635
2025-02-16 10:12:07,40.00,22.00,635
2025-02-16 10:12:09,40.00,22.00,637
2025-02-16 10:12:12,40.00,22.00,635
2025-02-16 10:12:14,41.00,22.00,633
2025-02-16 10:12:17,41.00,22.00,639
2025-02-16 10:12:19,41.00,22.00,634
2025-02-16 10:12:22,41.00,22.00,635
2025-02-16 10:12:24,41.00,22.00,635
2025-02-16 10:12:27,41.00,22.00,637
2025-02-16 10:12:29,41.00,22.00,635
2025-02-16 10:12:32,41.00,22.00,635
2025-02-16 10:12:34,41.00,22.00,637
2025-02-16 10:12:37,41.00,22.00,634
2025-02-16 10:35:09,37.00,20.00,598
2025-02-16 10:35:11,39.00,22.00,605
2025-02-16 10:35:14,40.00,22.00,606
2025-02-16 10:35:16,40.00,22.00,605
2025-02-16 10:35:19,40.00,22.00,607
2025-02-16 10:35:21,40.00,22.00,607
2025-02-16 10:35:24,40.00,22.00,607
2025-02-16 10:35:26,40.00,22.00,607
2025-02-16 10:35:29,40.00,22.00,607
2025-02-16 10:35:31,40.00,22.00,609
2025-02-16 10:35:34,40.00,22.00,609
2025-02-16 10:35:36,40.00,22.00,610
2025-02-16 10:35:39,40.00,22.00,610
2025-02-16 10:35:41,40.00,22.00,611
2025-02-16 10:35:44,40.00,22.00,611
2025-02-16 10:35:46,40.00,22.00,612
2025-02-16 10:35:49,40.00,22.00,612
2025-02-16 10:35:51,40.00,22.00,612
2025-02-16 10:35:54,40.00,22.00,612
2025-02-16 10:35:56,40.00,22.00,613
2025-02-16 10:35:59,39.00,22.00,614
2025-02-16 10:36:01,39.00,22.00,614
2025-02-16 10:36:04,39.00,23.00,615
2025-02-16 10:36:06,39.00,23.00,615
2025-02-16 10:36:09,37.00,20.00,614
2025-02-16 10:36:11,37.00,20.00,614
2025-02-16 10:36:14,37.00,20.00,617
2025-02-16 10:36:16,38.00,21.00,616
2025-02-16 10:36:19,39.00,24.00,492
2025-02-16 10:36:21,39.00,24.00,591
2025-02-16 10:36:24,40.00,23.00,615
2025-02-16 10:36:26,38.00,20.00,616
2025-02-16 10:36:29,39.00,21.00,616
2025-02-16 10:36:31,39.00,20.00,617
2025-02-16 10:36:34,40.00,21.00,616
2025-02-16 10:36:36,40.00,21.00,618
2025-02-16 10:36:39,40.00,24.00,617
2025-02-16 10:36:41,40.00,23.00,617
2025-02-16 10:36:44,38.00,20.00,618
2025-02-16 10:36:46,37.00,20.00,618
2025-02-16 10:36:49,38.00,21.00,619
2025-02-16 10:36:51,37.00,20.00,619
2025-02-16 10:36:54,38.00,21.00,619
2025-02-16 10:36:56,38.00,24.00,619
2025-02-16 10:36:59,38.00,24.00,620
2025-02-16 10:37:01,38.00,23.00,619
2025-02-16 10:37:04,37.00,20.00,620
2025-02-16 10:37:06,37.00,20.00,619
2025-02-16 10:37:09,38.00,21.00,620
2025-02-16 10:37:11,37.00,20.00,621
2025-02-16 10:37:14,38.00,21.00,621
2025-02-16 10:37:16,39.00,24.00,622
2025-02-16 10:37:19,39.00,22.00,622
2025-02-16 10:37:21,39.00,22.00,623
2025-02-16 10:37:24,39.00,22.00,623
2025-02-16 10:37:26,39.00,22.00,623
2025-02-16 10:37:29,38.00,22.00,623
2025-02-16 10:37:31,38.00,22.00,621
2025-02-16 10:37:34,38.00,22.00,623
2025-02-16 10:37:36,38.00,22.00,623
2025-02-16 10:37:39,38.00,22.00,623
2025-02-16 10:37:41,38.00,22.00,625
2025-02-16 10:37:44,38.00,22.00,624
2025-02-16 10:37:46,38.00,22.00,623
2025-02-16 10:37:49,38.00,22.00,625
2025-02-16 10:37:51,38.00,22.00,625
2025-02-16 10:37:54,38.00,22.00,625
2025-02-16 10:37:56,38.00,22.00,626
2025-02-16 10:37:59,38.00,22.00,626
2025-02-16 10:38:01,38.00,22.00,625
2025-02-16 10:38:04,38.00,22.00,626
2025-02-16 10:38:06,38.00,22.00,626
2025-02-16 10:38:09,38.00,22.00,626
2025-02-16 10:38:11,38.00,22.00,626
2025-02-16 10:38:14,38.00,22.00,627
2025-02-16 10:38:16,38.00,22.00,627
2025-02-16 10:38:19,38.00,23.00,628
2025-02-16 10:38:21,38.00,23.00,628
2025-02-16 10:38:24,36.00,20.00,630
2025-02-16 10:38:26,37.00,21.00,630
2025-02-16 10:38:29,37.00,21.00,629
2025-02-16 10:38:31,37.00,21.00,630
2025-02-16 10:38:34,37.00,21.00,626
2025-02-16 10:38:36,38.00,24.00,581
2025-02-16 10:38:39,38.00,23.00,629
2025-02-16 10:38:41,38.00,23.00,630
2025-02-16 10:38:44,36.00,20.00,629
2025-02-16 10:38:46,37.00,21.00,629
2025-02-16 10:38:49,38.00,24.00,630
2025-02-16 10:38:51,37.00,21.00,630
2025-02-16 10:38:54,38.00,24.00,631
2025-02-16 10:38:56,38.00,23.00,630
2025-02-16 10:38:59,38.00,23.00,631
2025-02-16 10:39:01,37.00,20.00,630
2025-02-16 10:39:04,37.00,20.00,630
2025-02-16 10:39:06,37.00,21.00,629
2025-02-16 10:39:09,38.00,24.00,630
2025-02-16 10:39:11,37.00,21.00,631
2025-02-16 10:39:14,38.00,24.00,631
2025-02-16 10:39:16,38.00,23.00,631
2025-02-16 10:39:19,38.00,23.00,631
2025-02-16 10:39:21,36.00,20.00,632
2025-02-16 10:39:24,37.00,21.00,631
2025-02-16 10:39:26,37.00,21.00,632
2025-02-16 10:39:29,38.00,23.00,632
2025-02-16 10:39:31,38.00,24.00,632
2025-02-16 10:39:34,38.00,23.00,633
2025-02-16 10:39:36,38.00,22.00,633
2025-02-16 10:39:39,38.00,22.00,633
2025-02-16 10:39:41,38.00,22.00,633
2025-02-16 10:39:44,38.00,22.00,633
2025-02-16 10:39:46,38.00,22.00,633
2025-02-16 10:39:49,38.00,22.00,634
2025-02-16 10:39:51,38.00,22.00,633
2025-02-16 10:39:54,38.00,22.00,633
2025-02-16 10:39:56,38.00,22.00,633
2025-02-16 10:39:59,38.00,22.00,634
2025-02-16 10:40:01,38.00,22.00,636
2025-02-16 10:40:04,38.00,22.00,636
2025-02-16 10:40:06,37.00,22.00,635
2025-02-16 10:40:09,37.00,22.00,636
2025-02-16 10:40:11,37.00,22.00,636
2025-02-16 10:40:14,37.00,22.00,636
2025-02-16 10:40:16,37.00,22.00,635
2025-02-16 10:40:19,37.00,22.00,636
2025-02-16 10:40:21,37.00,22.00,637
2025-02-16 10:40:24,38.00,22.00,637
2025-02-16 10:40:26,38.00,22.00,637
2025-02-16 10:40:29,38.00,22.00,637
2025-02-16 10:40:31,38.00,22.00,638
2025-02-16 10:40:34,38.00,22.00,637
2025-02-16 10:40:36,38.00,23.00,638
2025-02-16 10:40:39,38.00,23.00,638
2025-02-16 10:40:41,36.00,20.00,0
2025-02-16 10:40:44,37.00,21.00,0
